"id","publisher_id","sale_amount","commission","date","commission_status","validation_date","extra","type","site_name","URL","decline_reason","referer","clickThroughTime","voucher_code","mins_between_click_trans","amended","amend_reason","old_sale_amount","old_commission","different_currency","ip","click_ref","click_device","transaction_device","publisher_url","transaction_parts","country_by_ip","custom_parameters","paid_to_publisher","invoice_id","transaction_query_id","commission_sharing_publisher_id","commission_sharing_publisher","partner_commission","commission_sharing_transaction_id","iphash","commission_sharing_selected_rate_publisher_id","products","campaign","tracked_parts","customer_acquisition","network_fee","service_partner_advertiser_cost"
"2025730876","80338","70.50","3.53","2026-01-06 19:35:00","1","2026-02-02 13:08:00","6705417847034","Sale","intent.ly Overlays","https://intent.ly/",,"https://checkout.monfrerefashion.com/","2026-01-06 15:34:00","","241","No",,,,,"0.0.0.0","OID148090_DID160342_","PC Windows","PC Windows","https://www.monfrerefashion.com/products/greyson-ash","RETURNING:70.50","United States of America","1: shopifyApp_5.2.5,2: 6705417847034,3: px,4: 24986320897","yes","11072934",,,,"0.00",,"2416986980105597336",,"[{""product_id"":""8707407479034"",""product_name"":""Greyson Ash"",""unit_price"":70.50,""quantity"":1,""sku_code"":""1026J35050_ASH_30"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:70.50","returning","1.20","0.00"
"2083421226","156708","415.80","49.90","2026-03-31 15:54:00","2","2026-04-06 13:46:00","6857385148666","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com","Invalid claim - Transaction occurred too long ago","","2026-03-31 15:52:00","","3","No",,,,,"0.0.0.0","ebs6294531506sbe","PC Windows","PC Unknown","","NEW:415.80","Ireland","1: shopifyApp_5.4.0,2: #15750,3: s2s,4: web","no",,,,,"0.00",,"5005622096606567817",,"[{""product_id"":""9010345935098"",""product_name"":""Greyson Velvet Vintage Carbon"",""unit_price"":138.60,""quantity"":1,""sku_code"":""1026V105425_VINT CARBON_32"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:415.80","new","7.07","0.00"
"2029056807","80338","139.20","6.96","2026-01-11 11:30:00","1","2026-02-10 12:59:00","6715909079290","Sale","intent.ly Overlays","https://intent.ly/",,"https://checkout.monfrerefashion.com/","2026-01-11 11:20:00","","10","No",,,,,"0.0.0.0","OID148092_DID160340_","iPhone","iPhone","https://www.monfrerefashion.com/collections/eosale?utm_source=fb&utm_medium=Facebook_Mobile_Feed&utm_campaign=120230771159520600&tw_source=fb&tw_adid=120230771159560600&utm_id=120230771159590600_v2_s02&utm_content=120230771159560600&utm_term=1202307711595","RETURNING:139.20","United States of America","1: shopifyApp_5.2.5,2: 6715909079290,3: px,4: 24986320897","yes","11072934",,,,"0.00",,"908302048522273036",,"[{""product_id"":""8938624188666"",""product_name"":""Wayne Vest Needle Cord Noir"",""unit_price"":139.20,""quantity"":1,""sku_code"":""702N95001_NOIR_L"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:139.20","returning","2.37","0.00"
"2050579482","80338","69.20","3.46","2026-02-10 21:45:00","2","2026-03-02 17:01:00","6768630268154","Sale","intent.ly Overlays","https://intent.ly/","Not last referrer - Commission given to another marketing source","https://checkout.monfrerefashion.com/","2026-02-07 10:06:00","","5018","No",,,,,"0.0.0.0","OID148095_DID160340_","iPhone","iPhone","https://www.monfrerefashion.com/collections/sale-2","RETURNING:69.20","United States of America","1: shopifyApp_5.2.5,2: #15375,3: px,4: 24986320897","no",,,,,"0.00",,"-5267872116336261469",,"[{""product_id"":""8049493377274"",""product_name"":""Brando Parisian Luxe Noir"",""unit_price"":39.60,""quantity"":1,""sku_code"":""1008P03001_NOIR_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938624024826"",""product_name"":""Dann Long Ribbed Noir"",""unit_price"":29.60,""quantity"":1,""sku_code"":""309R75001_NOIR_S"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:69.20","returning","1.18","0.00"
"2041149990","80338","187.00","9.35","2026-01-28 15:04:00","1","2026-02-24 15:00:00","6744571838714","Sale","intent.ly Overlays","https://intent.ly/",,"https://checkout.monfrerefashion.com/","2026-01-28 14:59:00","W15PV24KWXQ","4","No",,,,,"0.0.0.0","OID148095_DID160340_","iPhone","iPhone","https://www.monfrerefashion.com/products/brando-indigo-1","NEW:187.00","United States of America","1: shopifyApp_5.2.5,2: #15261,3: px,4: 24986320897","yes","11122576",,,,"0.00",,"1995525277624934435",,"[{""product_id"":""7715491447034"",""product_name"":""Brando Indigo"",""unit_price"":187.00,""quantity"":1,""sku_code"":""1008J72401_INDIGO_31"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:187.00","new","3.18","0.00"
"2041920472","80338","286.00","14.30","2026-01-29 15:18:00","1","2026-02-24 15:00:00","6746380828922","Sale","intent.ly Overlays","https://intent.ly/",,"https://checkout.monfrerefashion.com/","2026-01-29 15:08:00","","11","No",,,,,"0.0.0.0","OID148090_DID160339_","Apple Mac","Apple Mac","https://www.monfrerefashion.com/products/greyson-oakland","NEW:286.00","United States of America","1: shopifyApp_5.2.5,2: #15265,3: px,4: 24986320897","yes","11122576",,,,"0.00",,"-8226237618926589823",,"[{""product_id"":""7715493740794"",""product_name"":""Dann Noir"",""unit_price"":88.00,""quantity"":1,""sku_code"":""306T72001_NOIR_L"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010345836794"",""product_name"":""Brando Parisian Luxe Eiffel Tower"",""unit_price"":198.00,""quantity"":1,""sku_code"":""1008P105033_EIFFEL TOWER_33"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:286.00","new","4.86","0.00"
"2084070210","177945","383.58","23.01","2026-04-01 13:53:00","1","2026-04-29 19:15:00","#15761","Sale","Demand.io","https://knoji.com/",,"","2026-04-01 13:53:00","SIMPLY50","n/a","No",,,,,"0.0.0.0","","PC Unknown","PC Unknown","","RETURNING:383.58","United States of America","1: US","no","11352359",,,,"0.00",,"-908347523737724601",,"[{""product_id"":""8594891473146"",""product_name"":""Package Protetion  Valid in US."",""unit_price"":5.29,""quantity"":1,""sku_code"":""x-redo"",""commission_group_code"":""DEFAULT"",""category"":""return,package_protection""},{""product_id"":""9010346328314"",""product_name"":""Noah Butter Suede Noir"",""unit_price"":141.20,""quantity"":1,""sku_code"":""3012S105001_SUEDE NOIR_M"",""commission_group_code"":""DEFAULT"",""category"":""Skinny""},{""product_id"":""9142650601722"",""product_name"":""Eastwood Butter Suede Steel Blue"",""unit_price"":237.09,""quantity"":1,""sku_code"":""801S_STEELBLUE_L"",""commission_group_code"":""DEFAULT"",""category"":""Shirt""}]","","DEFAULT:383.58","returning","6.52","0.00"
"2047671686","156708","421.80","50.62","2026-02-06 14:55:00","2","2026-03-02 17:00:00","6761013772538","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com","Retailer issue - Not met terms & conditions: minimum wager not met","https://checkout.monfrerefashion.com/","2026-02-06 14:42:00","","13","No",,,,,"0.0.0.0","ebs6242894135sbe","Apple Mac","Apple Mac","","NEW:421.80","United States of America","1: shopifyApp_5.2.5,2: #15345,3: px,4: 24986320897,7: sn","no",,,,,"0.00",,"-6917851647168570791",,"[{""product_id"":""7976314306810"",""product_name"":""Deniro Linen Sky"",""unit_price"":39.60,""quantity"":1,""sku_code"":""1017L43453_SKY_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346655994"",""product_name"":""Eastwood Velvet Noir"",""unit_price"":208.60,""quantity"":1,""sku_code"":""801V105001_VELVET NOIR_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346688762"",""product_name"":""Cooper Butter Suede Noir"",""unit_price"":173.60,""quantity"":1,""sku_code"":""810S105001_SUEDE NOIR_S"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:421.80","new","7.17","0.00"
"2038960734","680477","153.34","18.40","2026-01-25 13:00:00","2","2026-02-17 13:47:00","6739468648698","Sale","Minty Recover","https://business.minty.com/","Retailer issue - Unauthorised voucher code used","","2026-01-25 12:55:00","ADS15","5","No",,,,,"0.0.0.0","","iPhone","PC Unknown","https://monfrre.offer.safeopt.com/","NEW:153.34","Ireland","1: shopifyApp_5.2.5,2: #15238,3: s2s,4: 24986320897","no",,,,,"0.00",,"5005622096606567817",,"[{""product_id"":""8938624254202"",""product_name"":""Eastwood Needle Cord Saddle"",""unit_price"":153.34,""quantity"":1,""sku_code"":""801N85225_SADDLE_XL"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:153.34","new","2.61","0.00"
"2043336094","680477","109.87","6.59","2026-01-31 14:05:00","2","2026-02-24 14:57:00","6750174707962","Sale","Minty Recover","https://business.minty.com/","Order not complete - manual commission added","","2026-01-31 14:03:00","ADS15","2","No",,,,,"0.0.0.0","","iPhone","PC Unknown","https://monfrre.offer.safeopt.com/","RETURNING:109.87","Ireland","1: shopifyApp_5.2.5,2: #15285,3: s2s,4: 24986320897","no",,,,,"0.00",,"5005622096606567817",,"[{""product_id"":""8614627508474"",""product_name"":""Greyson Tinted Indigo"",""unit_price"":109.87,""quantity"":1,""sku_code"":""1026J64422_TINTED INDIG_30"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:109.87","returning","1.87","0.00"
"2084067330","177945","383.58","23.01","2026-04-01 13:49:00","2","2026-04-06 13:47:00","6859132698874","Sale","Demand.io","https://knoji.com/","Invalid claim - Transaction occurred too long ago","https://monfrerefashion.com/","2026-04-01 13:49:00","SIMPLY50","n/a","No",,,,,"0.0.0.0","","PC Unknown","Apple Mac","","RETURNING:383.58","United States of America","1: shopifyApp_5.4.0,2: #15761,3: px,4: web","no",,,,,"0.00",,"-2595114887696396456",,"[{""product_id"":""8594891473146"",""product_name"":""Package Protetion  Valid in US."",""unit_price"":5.29,""quantity"":1,""sku_code"":""x-redo"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346328314"",""product_name"":""Noah Butter Suede Noir"",""unit_price"":141.20,""quantity"":1,""sku_code"":""3012S105001_SUEDE NOIR_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142650601722"",""product_name"":""Eastwood Butter Suede Steel Blue"",""unit_price"":237.09,""quantity"":1,""sku_code"":""801S_STEELBLUE_L"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:383.58","returning","6.52","0.00"
