Day,"Campaign name","Ad set name","Ad name","Page name",Ads,Gender,Age,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (USD)","Cost per result",Starts,Ends,"Reporting starts","Reporting ends"
2024-07-08,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,25-34,archived,ad,64,65,1.015625,"7-day click or 1-day view","Post engagements",49,0.46,0.00938776,2023-05-19,Ongoing,2024-07-08,2024-07-08
2024-07-08,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,35-44,archived,ad,30,32,1.06666667,"7-day click or 1-day view","Post engagements",11,0.14,0.01272727,2023-05-19,Ongoing,2024-07-08,2024-07-08
2024-07-08,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,55-64,archived,ad,16,16,1,"7-day click or 1-day view","Post engagements",10,0.1,0.01,2023-05-19,Ongoing,2024-07-08,2024-07-08
2024-07-08,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,45-54,archived,ad,13,13,1,"7-day click or 1-day view","Post engagements",6,0.1,0.01666667,2023-05-19,Ongoing,2024-07-08,2024-07-08
2024-07-08,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,65+,archived,ad,23,23,1,"7-day click or 1-day view","Post engagements",15,0.15,0.01,2023-05-19,Ongoing,2024-07-08,2024-07-08
2024-07-08,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,35-44,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2023-05-19,Ongoing,2024-07-08,2024-07-08
2024-07-08,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,35-44,archived,ad,16,17,1.0625,"7-day click or 1-day view","Post engagements",13,0.13,0.01,2023-05-19,Ongoing,2024-07-08,2024-07-08
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,18-24,archived,ad,11,11,1,"7-day click or 1-day view","Post engagements",5,0.02,0.004,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,18-24,archived,ad,29,29,1,"7-day click or 1-day view","Post engagements",18,0.1,0.00555556,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,65+,archived,ad,78,79,1.01282051,"7-day click or 1-day view","Post engagements",44,0.55,0.0125,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,65+,archived,ad,55,55,1,"7-day click or 1-day view","Post engagements",44,0.35,0.00795455,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,55-64,archived,ad,42,42,1,"7-day click or 1-day view","Post engagements",27,0.28,0.01037037,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,55-64,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,35-44,archived,ad,15,16,1.06666667,"7-day click or 1-day view","Post engagements",9,0.08,0.00888889,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,55-64,archived,ad,50,50,1,"7-day click or 1-day view","Post engagements",26,0.34,0.01307692,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,45-54,archived,ad,20,20,1,"7-day click or 1-day view","Post engagements",9,0.14,0.01555556,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,25-34,archived,ad,6,7,1.16666667,"7-day click or 1-day view","Post engagements",3,0.04,0.01333333,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,65+,archived,ad,1,1,1,"7-day click or 1-day view","Post engagements",1,0,0,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,45-54,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,18-24,archived,ad,2,2,1,"7-day click or 1-day view","Post engagements",1,0.03,0.03,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,25-34,archived,ad,12,12,1,"7-day click or 1-day view","Post engagements",5,0.09,0.018,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,25-34,archived,ad,1,1,1,"7-day click or 1-day view","Post engagements",1,0.01,0.01,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,18-24,archived,ad,1,1,1,"7-day click or 1-day view","Post engagements",1,0,0,2023-05-19,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,35-44,archived,ad,7,7,1,"7-day click or 1-day view","Post engagements",3,0.02,0.00666667,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,45-54,archived,ad,12,12,1,"7-day click or 1-day view","Post engagements",5,0.05,0.01,2023-03-28,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,55-64,archived,ad,1,1,1,"7-day click or 1-day view",,,0.01,,2023-05-19,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,35-44,archived,ad,1,1,1,"7-day click or 1-day view","Post engagements",1,0,0,2023-05-19,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,65+,archived,ad,3,3,1,"7-day click or 1-day view","Post engagements",1,0.03,0.03,2023-05-19,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,25-34,archived,ad,2,2,1,"7-day click or 1-day view","Post engagements",2,0.02,0.01,2023-05-19,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,65+,archived,ad,3,3,1,"7-day click or 1-day view","Post engagements",2,0.03,0.015,2023-05-19,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,25-34,archived,ad,2,2,1,"7-day click or 1-day view","Post engagements",1,0,0,2023-05-19,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,18-24,archived,ad,2,2,1,"7-day click or 1-day view","Post engagements",1,0.01,0.01,2023-05-19,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,35-44,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2023-05-19,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,45-54,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2023-05-19,Ongoing,2024-07-05,2024-07-05
2024-07-05,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,55-64,archived,ad,1,1,1,"7-day click or 1-day view","Post engagements",1,0,0,2023-05-19,Ongoing,2024-07-05,2024-07-05
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,55-64,archived,ad,197,199,1.01015228,"7-day click or 1-day view","Post engagements",117,1.21,0.01034188,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,18-24,archived,ad,108,108,1,"7-day click or 1-day view","Post engagements",30,0.65,0.02166667,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,45-54,archived,ad,70,71,1.01428571,"7-day click or 1-day view","Post engagements",34,0.57,0.01676471,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,25-34,archived,ad,38,39,1.02631579,"7-day click or 1-day view","Post engagements",19,0.31,0.01631579,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,45-54,archived,ad,108,109,1.00925926,"7-day click or 1-day view","Post engagements",54,0.63,0.01166667,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,55-64,archived,ad,4,4,1,"7-day click or 1-day view","Post engagements",3,0.03,0.01,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,55-64,archived,ad,171,171,1,"7-day click or 1-day view","Post engagements",88,0.91,0.01034091,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,65+,archived,ad,180,182,1.01111111,"7-day click or 1-day view","Post engagements",97,1.19,0.01226804,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,65+,archived,ad,5,5,1,"7-day click or 1-day view","Post engagements",3,0.05,0.01666667,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,18-24,archived,ad,278,283,1.01798561,"7-day click or 1-day view","Post engagements",73,1.65,0.02260274,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,65+,archived,ad,306,308,1.00653595,"7-day click or 1-day view","Post engagements",171,2.18,0.01274854,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,18-24,archived,ad,14,14,1,"7-day click or 1-day view",,,0.05,,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,35-44,archived,ad,74,76,1.02702703,"7-day click or 1-day view","Post engagements",33,0.43,0.0130303,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,35-44,archived,ad,34,34,1,"7-day click or 1-day view","Post engagements",12,0.16,0.01333333,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,35-44,archived,ad,3,3,1,"7-day click or 1-day view","Post engagements",3,0.01,0.00333333,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,45-54,archived,ad,2,2,1,"7-day click or 1-day view","Post engagements",2,0.02,0.01,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,25-34,archived,ad,6,6,1,"7-day click or 1-day view","Post engagements",1,0.06,0.06,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,25-34,archived,ad,90,91,1.01111111,"7-day click or 1-day view","Post engagements",46,0.44,0.00956522,2023-03-28,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,55-64,archived,ad,1,1,1,"7-day click or 1-day view","Post engagements",1,0,0,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,18-24,archived,ad,24,24,1,"7-day click or 1-day view","Post engagements",12,0.1,0.00833333,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,65+,archived,ad,3,3,1,"7-day click or 1-day view","Post engagements",2,0.01,0.005,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,45-54,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,45-54,archived,ad,12,12,1,"7-day click or 1-day view","Post engagements",7,0.06,0.00857143,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,55-64,archived,ad,23,23,1,"7-day click or 1-day view","Post engagements",15,0.13,0.00866667,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,65+,archived,ad,29,30,1.03448276,"7-day click or 1-day view","Post engagements",20,0.21,0.0105,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,35-44,archived,ad,20,22,1.1,"7-day click or 1-day view","Post engagements",11,0.15,0.01363636,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,35-44,archived,ad,1,2,2,"7-day click or 1-day view","Post engagements",1,0,0,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,18-24,archived,ad,49,49,1,"7-day click or 1-day view","Post engagements",21,0.2,0.00952381,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,35-44,archived,ad,23,23,1,"7-day click or 1-day view","Post engagements",13,0.13,0.01,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,25-34,archived,ad,12,13,1.08333333,"7-day click or 1-day view","Post engagements",8,0.03,0.00375,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,55-64,archived,ad,8,8,1,"7-day click or 1-day view","Post engagements",6,0.03,0.005,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,45-54,archived,ad,4,4,1,"7-day click or 1-day view","Post engagements",1,0.03,0.03,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,65+,archived,ad,31,33,1.06451613,"7-day click or 1-day view","Post engagements",20,0.32,0.016,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,25-34,archived,ad,16,16,1,"7-day click or 1-day view","Post engagements",8,0.18,0.0225,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-04,"CONTENT BOOSTING","Boosted Instagram Reels - Followers only","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,18-24,archived,ad,2,2,1,"7-day click or 1-day view",,,0,,2023-05-19,Ongoing,2024-07-04,2024-07-04
2024-07-03,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,35-44,archived,ad,65,65,1,"7-day click or 1-day view","Post engagements",33,0.48,0.01454545,2023-03-28,Ongoing,2024-07-03,2024-07-03
2024-07-03,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,65+,archived,ad,48,48,1,"7-day click or 1-day view","Post engagements",30,0.38,0.01266667,2023-03-28,Ongoing,2024-07-03,2024-07-03
2024-07-03,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,55-64,archived,ad,41,42,1.02439024,"7-day click or 1-day view","Post engagements",17,0.29,0.01705882,2023-03-28,Ongoing,2024-07-03,2024-07-03
2024-07-03,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,45-54,archived,ad,40,41,1.025,"7-day click or 1-day view","Post engagements",21,0.37,0.01761905,2023-03-28,Ongoing,2024-07-03,2024-07-03
2024-07-03,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,45-54,archived,ad,39,41,1.05128205,"7-day click or 1-day view","Post engagements",20,0.23,0.0115,2023-03-28,Ongoing,2024-07-03,2024-07-03
2024-07-03,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",unknown,18-24,archived,ad,20,20,1,"7-day click or 1-day view","Post engagements",10,0.14,0.014,2023-03-28,Ongoing,2024-07-03,2024-07-03
2024-07-03,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,25-34,archived,ad,125,126,1.008,"7-day click or 1-day view","Post engagements",61,0.74,0.01213115,2023-03-28,Ongoing,2024-07-03,2024-07-03
2024-07-03,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",male,18-24,archived,ad,308,309,1.00324675,"7-day click or 1-day view","Post engagements",108,2.01,0.01861111,2023-03-28,Ongoing,2024-07-03,2024-07-03
2024-07-03,"CONTENT BOOSTING","Boosted Instagram Reels","Boosted SS24 01 Reel - Copy",MONFRÈRE,"Boosted SS24 01 Reel - Copy",female,25-34,archived,ad,120,120,1,"7-day click or 1-day view","Post engagements",82,0.82,0.01,2023-03-28,Ongoing,2024-07-03,2024-07-03
